
File,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vanquisher\Cure.java20,15,11,2,5,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vanquisher\Enchant.java27,21,16,3,6,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vanquisher\EnergyShield.java32,25,20,3,7,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vanquisher\FlameSpell.java69,54,40,13,15,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vanquisher\HomingBall.java55,42,29,12,13,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vanquisher\IceSpell.java87,69,50,17,18,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vanquisher\Light.java36,28,22,4,8,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vanquisher\LitSpell.java69,54,40,13,15,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vanquisher\LitStorm.java46,38,30,6,8,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vanquisher\MajorJinx.java39,33,26,6,6,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vanquisher\Mindblast.java48,39,31,6,9,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vanquisher\MindLock.java86,68,50,16,18,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vanquisher\MinorJinx.java39,33,26,6,6,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vanquisher\Recover.java33,27,21,4,6,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vanquisher\Sleep.java82,65,48,15,17,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vanquisher\Teleport.java71,60,45,10,11,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vkiller\AirDash.java129,111,90,19,16,0,2,11,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vkiller\Axe.java66,50,33,14,16,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vkiller\Bible.java144,130,112,12,12,0,2,7,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vkiller\BlastCrystal.java29,25,20,3,4,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vkiller\Cross.java95,75,53,19,17,0,3,8,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vkiller\Dagger.java79,63,37,19,16,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vkiller\Holy.java125,106,81,22,18,0,1,1,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vkiller\ItemBreak.java70,61,35,15,8,0,1,2,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vkiller\ItemBreakAxe.java107,88,66,18,19,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vkiller\ItemBreakBible.java72,53,35,15,19,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vkiller\ItemBreakBlastCrystal.java35,28,23,3,7,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vkiller\ItemBreakCross.java113,94,70,21,19,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vkiller\ItemBreakDagger.java96,80,49,23,16,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vkiller\ItemBreakHoly.java88,81,62,15,7,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vkiller\ItemBreakSacredFist.java102,81,57,18,21,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vkiller\ItemBreakStopwatch.java34,30,24,4,4,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vkiller\Rebound.java113,81,64,17,11,0,21,48,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vkiller\SacredFist.java66,49,33,14,17,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vkiller\SlideKick.java105,90,74,15,15,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vkiller\SoulBlast.java48,39,30,7,9,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vkiller\SoulFlame.java48,39,30,7,9,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vkiller\SoulIce.java30,24,18,4,6,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vkiller\SoulSaint.java31,25,19,4,6,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vkiller\SoulWind.java35,28,22,4,7,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vkiller\Stopwatch.java32,26,20,4,6,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\vkiller\WarpDash.java69,59,44,10,10,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\weapon\DivingSlide.java113,96,70,19,13,0,4,8,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\weapon\EnergyBeam.java64,49,36,12,15,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\weapon\EnergyBurst.java60,51,40,11,9,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\weapon\FinalSlash.java127,118,90,27,7,0,2,7,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\weapon\SpinningSlice.java78,69,50,14,7,0,2,3,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\weapon\TigerClaw.java127,117,89,27,8,0,2,7,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\action\weapon\WhirlwindWhip.java90,81,62,14,7,0,2,3,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\actor\Actor.java176,137,99,22,33,3,6,37,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\actor\Message.java29,19,14,3,7,0,3,6,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\ai\ActionSelector.java12,8,7,0,4,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\ai\SelectorFactory.java40,26,20,3,10,0,4,14,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\ai\monster\BasicMonsterAI.java252,214,155,54,23,0,15,96,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\ai\monster\MonsterAI.java29,22,18,2,7,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\ai\monster\RangedAI.java75,58,47,12,11,0,6,35,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\ai\monster\RangedAttack.java94,74,56,13,20,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\ai\monster\StationaryAI.java52,42,32,10,6,0,4,24,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\ai\monster\UnderwaterAI.java79,70,56,19,4,0,5,42,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\ai\monster\WanderToPlayerAI.java138,112,82,32,17,0,9,64,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\ai\monster\boss\DeathAI.java86,74,59,15,9,0,3,14,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\ai\monster\boss\DemonDraculaAI.java102,90,66,17,8,0,4,25,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\ai\monster\boss\DraculaAI.java129,112,83,32,15,0,2,4,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\ai\monster\boss\FrankAI.java51,42,34,7,8,0,1,4,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\ai\monster\boss\MedusaAI.java69,58,46,12,8,0,3,12,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\ai\npc\PriestAI.java30,26,19,8,3,0,1,8,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\ai\npc\VillagerAI.java94,85,67,19,9,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\ai\player\WildMorphAI.java66,57,45,13,8,0,1,2,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\conf\console\data\CharAppearances.java532,456,12,1,49,2,27,43,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\conf\console\data\CharCuts.java158,143,138,2,15,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\conf\console\data\CharEffects.java290,243,79,1,29,0,18,58,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\conf\gfx\data\GFXAppearances.java786,677,205,25,73,24,36,105,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\conf\gfx\data\GFXCuts.java193,180,170,2,13,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\conf\gfx\data\GFXEffects.java594,500,330,16,74,16,20,92,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\cuts\CaveEntranceSeal.java13,8,6,0,4,0,1,1,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\cuts\Unleasher.java23,14,11,1,8,0,1,5,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\cuts\arena\PreludeArena1.java16,14,12,0,2,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\cuts\arena\PreludeArena2.java91,87,71,11,4,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\cuts\dracula\Dracul2.java29,25,22,1,4,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\cuts\dracula\Dracula1.java29,24,21,2,5,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\cuts\dracula\Dracula3.java25,22,19,1,3,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\cuts\entrance\Entrance1.java31,26,22,2,5,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\cuts\ingame\deathHall\DeathHall1.java20,15,13,0,5,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\cuts\ingame\deathHall\DeathHall2.java19,14,11,1,5,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\cuts\intro\Intro1.java23,17,15,0,5,0,1,1,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\cuts\intro\Intro2.java24,20,17,1,4,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\cuts\intro\Intro3.java42,38,32,4,4,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\cuts\mummies\Mummy1.java18,15,12,1,3,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\cuts\mummies\Mummy2.java21,18,15,1,3,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\cuts\prelude\Prelude1.java27,23,21,0,3,0,1,1,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\cuts\prelude\Prelude2.java30,25,22,1,5,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\cuts\prelude\Prelude3.java34,30,27,1,4,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\cuts\prelude\Prelude4.java26,21,18,1,5,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\cuts\prelude\Prelude5.java29,22,19,1,4,0,3,3,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\cuts\training\Training1.java15,12,10,0,3,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\cuts\training\Training2.java18,15,12,1,3,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\cuts\training\Training3ChrisDeath.java22,19,16,1,3,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\cuts\villa\Villa1.java33,27,22,3,5,0,1,1,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\data\Cells.java223,165,163,1,38,2,20,31,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\data\Features.java124,103,101,1,21,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\data\Items.java135,133,7,1,2,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\data\MonsterLoader.java246,193,146,28,36,0,17,49,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\data\NPCs.java64,50,7,1,14,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\data\SmartFeatures.java31,27,25,1,4,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\deploy\ItemLoader.java61,52,39,8,7,0,2,8,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\deploy\MonsterEncrypter.java21,17,15,0,4,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\feature\CountDown.java36,28,21,5,7,0,1,4,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\feature\Feature.java306,250,182,50,51,2,5,50,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\feature\FeatureFactory.java45,34,23,8,11,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\feature\SmartFeature.java97,72,52,11,20,0,5,15,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\feature\SmartFeatureFactory.java36,27,19,5,9,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\feature\VFeatures.java67,54,39,13,10,0,3,9,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\feature\action\Blast.java46,35,26,7,10,0,1,4,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\feature\action\CrossBack.java116,98,76,23,18,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\feature\action\Shine.java24,14,10,2,6,0,4,16,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\feature\ai\BlastCrystalAI.java50,44,36,10,6,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\feature\ai\CrossAI.java41,34,28,4,7,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\feature\ai\FlameAI.java51,42,34,9,7,0,2,14,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\feature\ai\NullSelector.java24,19,14,4,5,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\game\CRLException.java12,10,7,1,2,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\game\Game.java662,537,430,72,67,7,58,155,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\game\GameFiles.java386,351,305,33,34,0,1,3,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\game\MonsterRecord.java25,23,16,3,2,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\game\PlayerGenerator.java654,597,454,38,53,3,4,23,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\game\SFXManager.java31,26,18,4,5,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\game\STMusicManagerNew.java124,95,72,12,19,0,10,32,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\game\STMusicManagerOld.java104,80,61,8,15,0,9,29,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\item\Item.java375,303,206,92,61,2,11,27,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\item\ItemDefinition.java364,270,185,43,67,0,27,67,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\item\ItemFactory.java376,324,229,66,48,0,4,13,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\item\Merchant.java150,112,65,24,15,0,23,66,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\item\Modifier.java81,76,55,10,5,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\item\ShopMenuItem.java34,24,18,4,7,0,3,11,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\item\weapon\BaseWeapon.java6,3,2,0,3,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\level\Cell.java133,103,75,16,30,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\level\Dispatcher.java81,60,42,10,17,0,4,4,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\level\EmergeMonster.java27,22,17,3,5,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\level\Emerger.java46,37,29,5,9,0,0,0,0,0
C:\Slash\Proyectos\CastlevaniaRL\src\crl\level\EmergerAI.java34,26,20,6,5,0,3,6,0,0
